"","responseid","r13pad1","r13pad2","r13pad3","r13pad4","r13pad5_avsender","r13pad5_sak","r13pad5_utfall","r13pad5_vinner","r13pad5_vinnermargin","r13pad6_ran","r13pad6a","r13pad6b","r13pad7a","r13pad7b","r13pad8a","r13pad8b","Scale_time","time","median"
"1494",1011135,2,4,2,2,2,1,2,2,2,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",111,88
"1495",1011140,1,4,1,2,6,2,2,1,1,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",81,88
"1496",1011141,2,2,2,4,4,1,2,1,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",52,88
"1497",1011145,1,2,2,1,6,2,2,2,1,1,2,98,5,98,5,98,"timeTracker2_R13PAD6A",168,88
"1498",1011146,2,4,2,2,1,2,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",194,88
"1499",1011148,1,2,2,2,7,2,2,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",100,88
"1500",1011152,2,4,1,3,3,2,1,2,1,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",102,88
"1501",1011155,2,4,2,2,4,2,2,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",84,88
"1502",1011157,2,3,2,2,2,2,1,2,1,1,5,98,5,98,5,98,"timeTracker2_R13PAD6A",29,88
"1503",1011159,1,5,1,2,7,1,1,1,1,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",46,88
"1504",1011162,1,3,2,3,5,2,1,2,3,2,98,1,98,5,98,5,"timeTracker2_R13PAD6B",104,88
"1505",1011163,1,3,1,1,7,1,1,2,2,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",42,88
"1506",1011164,2,4,2,3,5,2,2,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",146,88
"1507",1011167,1,3,2,2,3,1,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",78,88
"1508",1011170,1,1,2,1,3,1,2,2,3,2,98,2,98,5,98,2,"timeTracker2_R13PAD6B",58,88
"1509",1011178,1,4,2,4,4,1,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",123,88
"1510",1011179,1,4,1,4,7,1,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",72,88
"1511",1011187,1,3,2,1,5,2,1,2,3,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",43,88
"1512",1011191,2,2,2,2,1,1,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",129,88
"1513",1011196,1,5,2,5,6,2,1,2,2,2,98,1,98,5,98,3,"timeTracker2_R13PAD6B",95,88
"1514",1011197,1,5,2,4,4,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",73,88
"1515",1011207,1,4,2,2,7,2,2,2,1,1,3,98,3,98,4,98,"timeTracker2_R13PAD6A",83,88
"1516",1011214,2,4,2,1,2,1,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",81,88
"1517",1011215,1,5,2,1,7,1,1,1,1,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",95,88
"1518",1011220,1,2,1,2,4,1,1,2,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",112,88
"1519",1011233,1,2,2,1,1,1,1,1,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",126,88
"1520",1011238,2,1,2,5,5,1,1,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",182,88
"1521",1011240,1,3,1,2,5,1,2,2,2,1,4,98,3,98,3,98,"timeTracker2_R13PAD6A",58990,88
"1522",1011241,2,4,1,3,2,1,1,2,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",52,88
"1523",1011245,1,3,2,4,6,1,2,1,2,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",173,88
"1524",1011246,1,3,2,3,2,2,1,2,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",34,88
"1525",1011247,1,3,2,4,4,1,2,2,2,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",53,88
"1526",1011250,2,2,1,2,3,1,1,1,3,2,98,1,98,5,98,5,"timeTracker2_R13PAD6B",267,88
"1527",1011255,2,4,2,2,2,2,1,1,2,2,98,1,98,3,98,3,"timeTracker2_R13PAD6B",204,88
"1528",1011256,2,3,1,2,4,1,2,2,1,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",157,88
"1529",1011258,2,1,1,1,7,2,2,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",1016101,88
"1530",1011271,1,2,1,4,7,1,1,2,1,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",29,88
"1531",1011272,2,4,2,2,5,1,2,2,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",111,88
"1532",1011274,1,3,2,2,6,2,2,1,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",94,88
"1533",1011278,1,4,2,2,7,2,1,2,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",162,88
"1534",1011283,2,2,1,3,2,1,1,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",94,88
"1535",1011288,1,3,2,2,4,1,1,1,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",76,88
"1536",1011290,1,3,2,2,6,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",146,88
"1537",1011294,1,3,2,2,4,1,1,2,2,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",51,88
"1538",1011299,2,5,1,5,4,2,2,1,1,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",88,88
"1539",1011303,1,3,2,2,6,2,1,1,3,1,3,98,4,98,5,98,"timeTracker2_R13PAD6A",91,88
"1540",1011307,2,3,2,2,2,1,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",104,88
"1541",1011325,1,4,2,3,2,1,2,1,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",75,88
"1542",1011326,1,3,2,1,1,1,1,1,3,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",41,88
"1543",1011328,1,3,2,1,2,2,1,1,3,1,2,98,3,98,4,98,"timeTracker2_R13PAD6A",87,88
"1544",1011330,1,4,2,3,1,1,1,2,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",174,88
"1545",1011337,2,4,2,2,4,2,2,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",127,88
"1546",1011338,1,4,2,2,3,1,1,2,3,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",141,88
"1547",1011350,1,3,2,4,1,1,2,1,2,1,4,98,4,98,3,98,"timeTracker2_R13PAD6A",751,88
"1548",1011365,1,2,2,3,1,2,1,2,3,1,4,98,5,98,3,98,"timeTracker2_R13PAD6A",121,88
"1549",1011371,2,2,1,2,6,1,1,1,1,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",59,88
"1550",1011372,1,3,2,3,3,1,1,1,2,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",163,88
"1551",1011375,1,5,2,2,5,2,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",121,88
"1552",1011376,2,4,2,4,6,2,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",58,88
"1553",1011380,2,4,1,4,4,1,2,1,1,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",51,88
"1554",1011383,1,1,2,1,7,1,1,2,3,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",73,88
"1555",1011390,1,3,1,3,7,2,1,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",109,88
"1556",1011392,1,3,2,2,1,1,1,1,2,1,4,98,4,98,4,98,"timeTracker2_R13PAD6A",102,88
"1557",1011395,1,2,2,2,6,1,1,1,2,2,98,97,98,97,98,97,"timeTracker2_R13PAD6B",31,88
"1558",1011401,1,2,2,3,4,2,2,2,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",66,88
"1559",1011406,1,2,1,2,5,2,1,1,2,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",87,88
"1560",1011407,2,4,1,2,1,1,1,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",78,88
"1561",1011411,1,3,1,4,3,1,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",42,88
"1562",1011412,2,4,1,3,2,1,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",194,88
"1563",1011417,1,4,2,4,4,1,2,1,1,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",76,88
"1564",1011424,2,2,2,2,3,1,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",174,88
"1565",1011429,97,1,2,5,7,1,1,1,3,1,2,98,2,98,4,98,"timeTracker2_R13PAD6A",143,88
"1566",1011431,2,2,2,2,4,1,1,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",69,88
"1567",1011432,1,2,2,1,7,1,1,2,1,1,1,98,1,98,2,98,"timeTracker2_R13PAD6A",51,88
"1568",1011435,1,2,1,2,5,2,1,2,3,1,97,98,3,98,3,98,"timeTracker2_R13PAD6A",81,88
"1569",1011440,1,4,2,4,5,2,1,2,2,2,98,3,98,4,98,3,"timeTracker2_R13PAD6B",120,88
"1570",1011444,1,3,2,2,2,1,1,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",35,88
"1571",1011445,1,3,2,5,5,1,2,2,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",149,88
"1572",1011453,1,3,2,5,2,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",102,88
"1573",1011457,1,3,2,1,5,2,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",109,88
"1574",1011458,2,3,2,1,2,1,2,2,1,2,98,3,98,2,98,2,"timeTracker2_R13PAD6B",76,88
"1575",1011460,1,3,2,4,3,2,1,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",98,88
"1576",1011467,2,1,2,2,1,1,1,1,1,2,98,3,98,5,98,4,"timeTracker2_R13PAD6B",147,88
"1577",1011472,1,3,2,3,5,2,1,2,2,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",55,88
"1578",1011475,2,2,2,2,3,2,1,1,2,2,98,1,98,5,98,1,"timeTracker2_R13PAD6B",104,88
"1579",1011483,1,3,2,1,4,1,1,2,3,2,98,2,98,1,98,2,"timeTracker2_R13PAD6B",87,88
"1580",1011486,2,2,2,1,6,2,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",89,88
"1581",1011492,1,4,1,3,1,2,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",76,88
"1582",1011493,2,4,1,1,5,2,1,1,2,1,4,98,4,98,4,98,"timeTracker2_R13PAD6A",51,88
"1583",1011496,1,4,2,3,5,1,1,2,2,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",64,88
"1584",1011498,1,5,2,1,3,1,1,2,3,2,98,4,98,4,98,3,"timeTracker2_R13PAD6B",204,88
"1585",1011503,1,3,1,3,4,1,1,2,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",130,88
"1586",1011506,2,5,2,2,3,2,1,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",132,88
"1587",1011519,2,3,2,1,6,1,1,1,1,1,2,98,4,98,3,98,"timeTracker2_R13PAD6A",166,88
"1588",1011539,2,2,1,2,7,2,2,2,2,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",97,88
"1589",1011542,2,4,1,2,7,2,1,1,2,2,98,3,98,3,98,2,"timeTracker2_R13PAD6B",100,88
"1590",1011552,1,5,2,2,5,1,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",213,88
"1591",1011555,1,2,2,1,2,2,1,2,3,1,2,98,2,98,3,98,"timeTracker2_R13PAD6A",87,88
"1592",1011556,1,1,2,1,3,1,1,1,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",67,88
"1593",1011558,1,5,2,3,1,1,1,2,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",139,88
"1594",1011562,1,4,2,4,4,1,2,2,2,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",1035908,88
"1595",1011564,1,4,1,4,1,2,2,2,2,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",115,88
"1596",1011568,2,4,1,4,4,2,2,1,2,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",122,88
"1597",1011575,2,3,2,4,5,1,1,1,3,2,98,1,98,3,98,4,"timeTracker2_R13PAD6B",66,88
"1598",1011580,1,3,2,2,2,1,1,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",79,88
"1599",1011585,1,2,2,1,3,2,1,1,3,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",178,88
"1600",1011592,2,3,2,4,5,2,1,2,2,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",82,88
"1601",1011596,1,3,2,2,7,1,1,1,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",165,88
"1602",1011600,2,1,1,4,1,1,1,1,1,1,3,98,5,98,5,98,"timeTracker2_R13PAD6A",38,88
"1603",1011601,1,2,1,5,6,2,1,1,2,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",48,88
"1604",1011603,2,3,2,1,5,2,2,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",84,88
"1605",1011607,2,3,1,3,7,2,2,2,1,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",65,88
"1606",1011613,2,4,1,3,4,1,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",108,88
"1607",1011616,1,2,2,1,4,2,1,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",62,88
"1608",1011619,2,3,2,3,4,1,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",112,88
"1609",1011622,1,1,2,1,2,2,1,1,3,1,5,98,5,98,5,98,"timeTracker2_R13PAD6A",631,88
"1610",1011626,2,1,2,1,5,1,2,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",159,88
"1611",1011636,1,3,2,4,2,2,1,2,2,2,98,1,98,2,98,2,"timeTracker2_R13PAD6B",151,88
"1612",1011648,1,4,2,1,2,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",63,88
"1613",1011649,2,2,2,1,2,1,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",33,88
"1614",1011656,2,3,2,4,5,1,1,2,2,2,98,3,98,4,98,4,"timeTracker2_R13PAD6B",97,88
"1615",1011659,2,2,2,4,6,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",124,88
"1616",1011663,2,3,1,3,5,1,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",76,88
"1617",1011664,1,4,2,3,7,1,2,2,3,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",97,88
"1618",1011670,1,2,2,1,3,1,2,1,1,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",56,88
"1619",1011680,2,3,1,5,4,2,2,1,2,2,98,1,98,3,98,2,"timeTracker2_R13PAD6B",162,88
"1620",1011698,2,4,2,4,4,2,1,1,2,1,2,98,1,98,2,98,"timeTracker2_R13PAD6A",57,88
"1621",1011699,1,3,2,2,5,2,2,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",86,88
"1622",1011701,1,3,2,2,7,1,2,1,3,1,97,98,2,98,2,98,"timeTracker2_R13PAD6A",140,88
"1623",1011704,1,3,2,2,5,1,1,1,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",93,88
"1624",1011725,1,4,2,3,3,1,2,2,1,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",117,88
"1625",1011728,1,2,2,2,3,1,2,2,3,1,2,98,5,98,2,98,"timeTracker2_R13PAD6A",97,88
"1626",1011742,1,3,2,2,7,2,1,2,1,2,98,5,98,4,98,3,"timeTracker2_R13PAD6B",127,88
"1627",1011746,1,3,2,4,5,1,1,1,1,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",88,88
"1628",1011747,1,4,1,5,7,1,2,1,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",88,88
"1629",1011757,2,3,1,2,2,1,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",63,88
"1630",1011761,2,3,1,5,6,1,2,1,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",95,88
"1631",1011774,2,4,2,4,3,2,1,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",183,88
"1632",1011775,1,3,2,3,6,2,2,2,3,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",79,88
"1633",1011778,1,1,2,1,1,2,1,2,2,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",34,88
"1634",1011783,1,3,2,4,4,1,2,2,2,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",100,88
"1635",1011784,1,4,2,5,1,1,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",90,88
"1636",1011786,1,4,2,3,3,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",34,88
"1637",1011787,2,5,2,5,1,2,1,2,1,1,97,98,5,98,3,98,"timeTracker2_R13PAD6A",93,88
"1638",1011796,2,3,1,2,4,1,1,2,1,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",86,88
"1639",1011797,1,2,2,2,2,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",115,88
"1640",1011808,2,2,2,1,6,1,1,2,3,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",30,88
"1641",1011827,1,3,2,2,7,2,1,2,1,2,98,2,98,1,98,2,"timeTracker2_R13PAD6B",100,88
"1642",1011832,1,4,2,3,3,1,2,2,3,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",42,88
"1643",1011835,1,2,2,1,5,2,1,1,1,2,98,2,98,5,98,3,"timeTracker2_R13PAD6B",112,88
"1644",1011837,1,3,2,1,2,2,1,1,2,1,5,98,5,98,5,98,"timeTracker2_R13PAD6A",58,88
"1645",1011849,2,5,2,4,1,2,2,2,3,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",98,88
"1646",1011852,2,4,2,4,4,1,1,1,3,2,98,1,98,3,98,1,"timeTracker2_R13PAD6B",82,88
"1647",1011858,1,3,2,2,2,1,2,2,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",73,88
"1648",1011875,1,3,2,3,2,2,2,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",61,88
"1649",1011876,1,4,2,1,7,1,1,2,1,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",79,88
"1650",1011877,1,5,2,1,5,1,2,2,1,1,2,98,3,98,3,98,"timeTracker2_R13PAD6A",78,88
"1651",1011886,1,1,2,3,3,1,1,2,1,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",78,88
"1652",1011906,1,3,2,2,4,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",93,88
"1653",1011918,2,3,2,3,1,2,2,2,3,2,98,3,98,2,98,2,"timeTracker2_R13PAD6B",94,88
"1654",1011920,2,2,1,2,7,2,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",70,88
"1655",1011924,1,2,2,5,4,2,1,1,2,1,3,98,2,98,2,98,"timeTracker2_R13PAD6A",108,88
"1656",1011928,1,4,2,2,1,2,1,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",140,88
"1657",1011930,1,3,1,5,1,2,2,1,1,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",78,88
"1658",1011931,2,2,1,3,3,1,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",123,88
"1659",1011932,1,4,2,3,5,1,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",74,88
"1660",1011934,1,1,1,3,5,1,1,1,1,1,2,98,1,98,1,98,"timeTracker2_R13PAD6A",133,88
"1661",1011938,2,5,2,3,2,1,2,2,3,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",135,88
"1662",1011942,2,4,1,3,6,1,2,2,3,1,3,98,3,98,2,98,"timeTracker2_R13PAD6A",64,88
"1663",1011948,2,4,2,5,1,2,1,1,1,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",110,88
"1664",1011950,2,4,1,3,2,1,1,1,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",56,88
"1665",1011959,2,3,1,2,6,2,2,2,1,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",77,88
"1666",1011970,2,3,2,3,5,2,1,2,2,2,98,1,98,1,98,97,"timeTracker2_R13PAD6B",167,88
"1667",1011971,1,3,1,2,3,1,2,2,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",56,88
"1668",1011973,1,4,1,3,4,2,1,2,1,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",53,88
"1669",1011975,2,3,1,3,6,1,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",189,88
"1670",1011978,1,4,1,4,4,2,1,2,1,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",44,88
"1671",1011982,1,3,2,2,5,2,2,1,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",65,88
"1672",1011985,97,3,97,4,6,2,1,1,2,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",148,88
"1673",1011986,1,5,1,2,6,1,2,1,1,2,98,1,98,2,98,1,"timeTracker2_R13PAD6B",104,88
"1674",1011987,2,3,2,2,7,1,1,1,2,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",84,88
"1675",1011989,2,2,1,3,2,2,1,2,1,1,4,98,3,98,2,98,"timeTracker2_R13PAD6A",153,88
"1676",1011991,2,4,2,2,5,2,1,2,3,1,3,98,4,98,3,98,"timeTracker2_R13PAD6A",9862,88
"1677",1012000,2,4,2,3,2,1,1,1,1,1,1,98,97,98,1,98,"timeTracker2_R13PAD6A",130,88
"1678",1012003,2,4,1,3,2,1,1,1,1,2,98,1,98,5,98,2,"timeTracker2_R13PAD6B",53,88
"1679",1012011,1,2,1,3,6,1,2,1,2,2,98,3,98,3,98,5,"timeTracker2_R13PAD6B",84,88
"1680",1012018,1,3,2,2,1,2,2,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",107,88
"1681",1012020,2,5,1,5,5,1,1,1,1,2,98,3,98,97,98,3,"timeTracker2_R13PAD6B",71,88
"1682",1012023,2,3,1,3,2,2,1,1,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",249,88
"1683",1012026,1,4,1,4,6,1,2,2,1,2,98,4,98,4,98,2,"timeTracker2_R13PAD6B",69,88
"1684",1012031,1,5,2,2,1,1,1,2,2,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",101,88
"1685",1012036,1,3,2,1,4,1,1,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",128,88
"1686",1012038,1,4,2,2,4,1,2,2,1,1,1,98,2,98,2,98,"timeTracker2_R13PAD6A",111,88
"1687",1012039,2,2,2,1,1,1,1,1,1,1,4,98,5,98,5,98,"timeTracker2_R13PAD6A",145,88
"1688",1012041,1,4,2,3,2,1,1,2,2,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",80,88
"1689",1012055,2,5,2,5,2,1,1,2,3,1,2,98,5,98,3,98,"timeTracker2_R13PAD6A",120,88
"1690",1012059,2,3,2,3,1,1,2,2,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",86,88
"1691",1012062,1,1,2,2,7,1,1,2,3,2,98,2,98,2,98,2,"timeTracker2_R13PAD6B",93,88
"1692",1012063,1,1,2,3,4,1,1,2,3,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",101,88
"1693",1012072,1,4,2,1,2,2,1,1,2,2,98,3,98,3,98,4,"timeTracker2_R13PAD6B",66,88
"1694",1012073,2,5,2,2,6,2,2,2,2,2,98,1,98,1,98,1,"timeTracker2_R13PAD6B",79,88
"1695",1012077,2,1,1,3,6,2,2,2,1,2,98,2,98,2,98,3,"timeTracker2_R13PAD6B",108,88
"1696",1012081,1,3,2,3,3,2,2,2,3,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",108,88
"1697",1012097,2,5,2,1,3,1,2,2,1,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",91,88
"1698",1012099,1,4,2,2,1,1,1,2,2,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",42,88
"1699",1012100,1,2,2,3,6,2,2,1,2,2,98,5,98,5,98,2,"timeTracker2_R13PAD6B",48,88
"1700",1012103,2,5,1,2,6,1,2,2,3,2,98,2,98,2,98,1,"timeTracker2_R13PAD6B",87,88
"1701",1012104,1,4,2,3,2,2,2,2,2,2,98,2,98,1,98,2,"timeTracker2_R13PAD6B",68,88
"1702",1012110,1,5,2,5,2,2,1,1,3,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",45,88
"1703",1012118,2,4,2,3,5,2,2,1,1,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",120,88
"1704",1012140,2,3,2,3,6,1,2,1,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",94,88
"1705",1012141,1,2,2,1,2,2,1,1,1,2,98,1,98,1,98,2,"timeTracker2_R13PAD6B",82,88
"1706",1012150,1,4,1,2,1,1,2,1,1,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",61,88
"1707",1012159,2,3,1,3,2,2,1,1,3,1,4,98,2,98,2,98,"timeTracker2_R13PAD6A",81,88
"1708",1012168,1,4,2,3,1,1,1,2,3,2,98,3,98,3,98,3,"timeTracker2_R13PAD6B",73,88
"1709",1012169,1,4,2,4,6,1,2,1,2,2,98,1,98,2,98,3,"timeTracker2_R13PAD6B",60,88
"1710",1012177,2,3,2,2,2,2,1,2,3,1,2,98,4,98,2,98,"timeTracker2_R13PAD6A",76,88
"1711",1012185,1,3,2,2,3,1,2,2,1,2,98,2,98,3,98,2,"timeTracker2_R13PAD6B",82,88
"1712",1012195,1,4,2,2,2,2,1,1,2,2,98,5,98,5,98,5,"timeTracker2_R13PAD6B",158,88
"1713",1012201,1,3,2,3,3,2,1,1,3,2,98,3,98,4,98,3,"timeTracker2_R13PAD6B",1592,88
"1714",1012202,2,2,2,2,3,2,2,1,2,1,2,98,3,98,2,98,"timeTracker2_R13PAD6A",176,88
"1715",1012207,2,2,2,3,6,2,1,2,1,2,98,1,98,3,98,3,"timeTracker2_R13PAD6B",103,88
"1716",1012208,1,3,2,2,7,1,2,2,3,1,3,98,3,98,3,98,"timeTracker2_R13PAD6A",1285,88
"1717",1012210,1,3,2,5,2,1,2,1,3,1,4,98,5,98,4,98,"timeTracker2_R13PAD6A",105,88
"1718",1012212,2,5,2,5,3,2,2,2,1,1,1,98,2,98,1,98,"timeTracker2_R13PAD6A",65,88
"1719",1012216,97,4,1,3,5,2,2,2,1,1,1,98,1,98,1,98,"timeTracker2_R13PAD6A",41,88
"1720",1012223,1,2,2,3,1,1,1,2,1,1,2,98,2,98,2,98,"timeTracker2_R13PAD6A",106,88
"1721",1012226,1,1,2,2,2,1,2,1,3,2,98,3,98,3,98,5,"timeTracker2_R13PAD6B",139,88
"1722",1012229,1,3,2,3,4,1,1,1,1,1,2,98,2,98,1,98,"timeTracker2_R13PAD6A",69,88
"1723",1012230,1,3,2,2,6,1,1,2,3,2,98,2,98,3,98,4,"timeTracker2_R13PAD6B",79,88
